data,model,attack,adv_param,acc_no_def_mean,acc_no_def_std,acc_on_adv_1_mean,acc_on_adv_1_std,fpr_1_mean,fpr_1_std,acc_on_adv_2_mean,acc_on_adv_2_std,fpr_2_mean,fpr_2_std,acc_on_adv_3_mean,acc_on_adv_3_std,fpr_3_mean,fpr_3_std
banknote,tree,boundary,0,0.0,0.0,0.22925347387584938,0.14683622558409162,0.006101991651166095,0.0055938325535668364,0.9040846336180888,0.050254813580042114,0.012245795523820406,0.005874777047816742,0.98365121047317,0.012840168724033436,0.016281279063970137,0.00829087908937761
banknote,tree,tree,0,0.0,0.0,0.13358674544241556,0.1596871571032413,0.006101991651166095,0.0055938325535668364,0.9246511384213888,0.055172726989557476,0.012245795523820406,0.005874777047816742,0.9413178050880555,0.03349944514751986,0.016281279063970137,0.00829087908937761
