data,model,attack,adv_param,acc_no_def_mean,acc_no_def_std,acc_on_adv_1_mean,acc_on_adv_1_std,fpr_1_mean,fpr_1_std,acc_on_adv_2_mean,acc_on_adv_2_std,fpr_2_mean,fpr_2_std,acc_on_adv_3_mean,acc_on_adv_3_std,fpr_3_mean,fpr_3_std
htru2,svm,bim,0.05,0.9629999999999999,0.005385164807134499,0.9658,0.008757853618324573,0.0004,0.0005477225575051661,0.9682000000000001,0.008378544026261404,0.0008,0.0010954451150103322,0.9745999999999999,0.00853229160308059,0.0008,0.0010954451150103322
htru2,svm,bim,0.1,0.41900000000000004,0.048615841039726944,0.571,0.21930914253628364,0.0004,0.0005477225575051661,0.7086,0.21726205375076432,0.0008,0.0010954451150103322,0.8625999999999999,0.1190453695025556,0.0008,0.0010954451150103322
htru2,svm,bim,0.3,0.0128,0.0016431676725154984,0.42379999999999995,0.4207798711915768,0.0004,0.0005477225575051661,0.9982,0.004024922359499622,0.0008,0.0010954451150103322,0.9982,0.004024922359499622,0.0008,0.0010954451150103322
htru2,svm,bim,0.6,0.0,0.0,0.6272,0.47851771127096226,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,bim,1.0,0.0,0.0,1.0,0.0,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,bim,1.5,0.0,0.0,1.0,0.0,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,bim,2.0,0.0,0.0,1.0,0.0,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,boundary,0.0,0.0,0.0,0.198,0.34871621700173333,0.0004,0.0005477225575051661,0.6557999999999999,0.14528661328560177,0.0008,0.0010954451150103322,0.9666,0.02150116275925558,0.0008,0.0010954451150103322
htru2,svm,fgsm,0.05,0.9629999999999999,0.005385164807134499,0.9658,0.008757853618324573,0.0004,0.0005477225575051661,0.9682000000000001,0.008378544026261404,0.0008,0.0010954451150103322,0.9745999999999999,0.00853229160308059,0.0008,0.0010954451150103322
htru2,svm,fgsm,0.1,0.41900000000000004,0.048615841039726944,0.571,0.21930914253628364,0.0004,0.0005477225575051661,0.7086,0.21726205375076432,0.0008,0.0010954451150103322,0.8625999999999999,0.1190453695025556,0.0008,0.0010954451150103322
htru2,svm,fgsm,0.3,0.0128,0.0016431676725154984,0.42379999999999995,0.4207798711915768,0.0004,0.0005477225575051661,0.9982,0.004024922359499622,0.0008,0.0010954451150103322,0.9982,0.004024922359499622,0.0008,0.0010954451150103322
htru2,svm,fgsm,0.6,0.0,0.0,0.6272,0.47851771127096226,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,fgsm,1.0,0.0,0.0,1.0,0.0,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,fgsm,1.5,0.0,0.0,1.0,0.0,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
htru2,svm,fgsm,2.0,0.0,0.0,1.0,0.0,0.0004,0.0005477225575051661,1.0,0.0,0.0008,0.0010954451150103322,1.0,0.0,0.0008,0.0010954451150103322
