data,model,attack,adv_param,acc_no_def_mean,acc_no_def_std,acc_on_adv_1_mean,acc_on_adv_1_std,fpr_1_mean,fpr_1_std,acc_on_adv_2_mean,acc_on_adv_2_std,fpr_2_mean,fpr_2_std,acc_on_adv_3_mean,acc_on_adv_3_std,fpr_3_mean,fpr_3_std
breastcancer,dnn,apgd,0.05,0.7461997685672207,0.032467588422281285,0.7792131285503892,0.03867995308275361,0.035096254996844094,0.022650437942289787,0.7792131285503892,0.03867995308275361,0.05363279332351496,0.03681373677591978,0.8203472368328774,0.06367604598670218,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd,0.1,0.3546067396030578,0.04286718413374265,0.5299666000420786,0.10681341669553795,0.035096254996844094,0.022650437942289787,0.5402548390490216,0.09053197897123313,0.05363279332351496,0.03681373677591978,0.5916346693316502,0.10045529415220976,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd,0.3,0.004124149659863944,0.005647724637531306,0.7516060032260328,0.2746626409155175,0.035096254996844094,0.022650437942289787,0.9011773266007432,0.15919521724749286,0.05363279332351496,0.03681373677591978,0.9011773266007432,0.15919521724749286,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd,0.6,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd,1.0,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd,1.5,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd,2.0,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,1.0,0.020599270636089483,0.0071813941460848645,0.17975795988498494,0.07060320900394429,0.035096254996844094,0.022650437942289787,0.22707719685812466,0.05118943919413267,0.05363279332351496,0.03681373677591978,0.22707719685812466,0.05118943919413267,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,1.5,0.0020833333333333333,0.004658474953124561,0.37582184935830004,0.15558981489468374,0.035096254996844094,0.022650437942289787,0.5300095553685391,0.12823577576109124,0.05363279332351496,0.03681373677591978,0.5300095553685391,0.12823577576109124,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,2.0,0.0,0.0,0.7143400659232765,0.25467729123397537,0.035096254996844094,0.022650437942289787,0.8948834946349674,0.12701219969996125,0.05363279332351496,0.03681373677591978,0.8948834946349674,0.12701219969996125,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,3.0,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,4.0,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,5.0,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,cw2,0.0,0.0,0.0,0.33271091941931413,0.09831565773491234,0.035096254996844094,0.022650437942289787,0.3491220457255067,0.08778908143783413,0.05363279332351496,0.03681373677591978,0.674156234658812,0.11546160764789111,0.06813109264324285,0.04325280720791954
breastcancer,dnn,cw2,5.0,0.0,0.0,0.18398949786100005,0.08532075236405097,0.035096254996844094,0.022650437942289787,0.2106893014937934,0.06446782709562296,0.05363279332351496,0.03681373677591978,0.2230192334665825,0.07494146875116194,0.06813109264324285,0.04325280720791954
breastcancer,dnn,cw2,10.0,0.0,0.0,0.34497554176309697,0.18009583909156068,0.035096254996844094,0.022650437942289787,0.3818803036678589,0.12315835072722048,0.05363279332351496,0.03681373677591978,0.3818803036678589,0.12315835072722048,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.05,0.7461997685672207,0.032467588422281285,0.7792341678939617,0.03858586898763534,0.035096254996844094,0.022650437942289787,0.7792341678939617,0.03858586898763534,0.05363279332351496,0.03681373677591978,0.822388053159408,0.06725700298475973,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.1,0.3669577109194193,0.04435731988812379,0.5651272880286135,0.10635390879257216,0.035096254996844094,0.022650437942289787,0.5733536713654533,0.09379357709233484,0.05363279332351496,0.03681373677591978,0.6165066799915844,0.09475830643178487,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.3,0.004124149659863944,0.005647724637531306,0.9384380040676064,0.07127585229544726,0.035096254996844094,0.022650437942289787,0.9610351357037661,0.05345513019637609,0.05363279332351496,0.03681373677591978,0.9610351357037661,0.05345513019637609,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.6,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,1.0,0.0,0.0,1.0,0.0,0.035096254996844094,0.022650437942289787,1.0,0.0,0.05363279332351496,0.03681373677591978,1.0,0.0,0.06813109264324285,0.04325280720791954
