data,model,attack,adv_param,defence,acc_no_def_mean,acc_no_def_std,acc_on_adv_mean,acc_on_adv_std,fpr_mean,fpr_std
mnist,dnn,apgd2,3.0,fs,0.08520000000000001,0.009859006035092993,0.9260000000000002,0.015116216457830978,0.0528,0.012557866060760484
mnist,dnn,apgd2,3.0,lid,0.08520000000000001,0.009859006035092993,0.2226,0.03555699649857958,0.06760000000000001,0.008324662155306965
mnist,dnn,apgd2,3.0,magnet,0.08520000000000001,0.009859006035092993,0.9826,0.027528167392690695,0.0028000000000000004,0.00216794833886788
mnist,dnn,apgd2,3.0,rc,0.08520000000000001,0.009859006035092993,0.08560000000000001,0.010014988766843421,0.0008,0.0008366600265340756
mnist,dnn,apgd2,4.0,baard,0.0754,0.005504543577809155,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,apgd2,4.0,fs,0.0754,0.005504543577809155,0.8552,0.032368194265358696,0.0528,0.012557866060760484
mnist,dnn,apgd2,4.0,lid,0.0754,0.005504543577809155,0.139,0.035277471564725285,0.0344,0.017271363582531635
mnist,dnn,apgd2,4.0,magnet,0.0754,0.005504543577809155,0.9862,0.019626512680555375,0.0028000000000000004,0.00216794833886788
mnist,dnn,apgd2,4.0,rc,0.0754,0.005504543577809155,0.0754,0.005504543577809155,0.0008,0.0008366600265340756
mnist,dnn,apgd2,5.0,baard,0.0606,0.01277888884058391,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,apgd2,5.0,fs,0.0606,0.01277888884058391,0.705,0.055950871306888514,0.0528,0.012557866060760484
mnist,dnn,apgd2,5.0,lid,0.0606,0.01277888884058391,0.1176,0.029441467354736246,0.016999999999999998,0.012549900398011132
mnist,dnn,apgd2,5.0,magnet,0.0606,0.01277888884058391,0.9870000000000001,0.018384776310850243,0.0028000000000000004,0.00216794833886788
mnist,dnn,apgd2,5.0,rc,0.0606,0.01277888884058391,0.0608,0.012497999839974391,0.0008,0.0008366600265340756
mnist,dnn,cw2,0.0,baard,0.0,0.0,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,cw2,0.0,fs,0.0,0.0,0.7245999999999999,0.03875306439496105,0.0528,0.012557866060760484
mnist,dnn,cw2,0.0,lid,0.0,0.0,0.301,0.01877942136133769,0.11049999999999999,0.007505553499465137
mnist,dnn,cw2,0.0,magnet,0.0,0.0,0.9968,0.0014832396974191354,0.0028000000000000004,0.00216794833886788
mnist,dnn,cw2,0.0,rc,0.0,0.0,0.9947999999999999,0.007259476565152592,0.0008,0.0008366600265340756
mnist,dnn,cw2,5.0,baard,0.0,0.0,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,cw2,5.0,fs,0.0,0.0,0.8906000000000001,0.016226521500309322,0.0528,0.012557866060760484
mnist,dnn,cw2,5.0,lid,0.0,0.0,0.372,0.037947331922020565,0.10125,0.005251983752196243
mnist,dnn,cw2,5.0,magnet,0.0,0.0,0.9244,0.10571329150111636,0.0028000000000000004,0.00216794833886788
mnist,dnn,cw2,5.0,rc,0.0,0.0,0.0,0.0,0.0008,0.0008366600265340756
mnist,dnn,cw2,10.0,baard,0.0,0.0,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,cw2,10.0,fs,0.0,0.0,0.9176,0.019217179813906117,0.0528,0.012557866060760484
mnist,dnn,cw2,10.0,lid,0.0,0.0,0.2996,0.04523604757270467,0.0944,0.010922453936730516
mnist,dnn,cw2,10.0,magnet,0.0,0.0,0.9372,0.08751685551937984,0.0028000000000000004,0.00216794833886788
mnist,dnn,cw2,10.0,rc,0.0,0.0,0.0,0.0,0.0008,0.0008366600265340756
mnist,dnn,deepfool,0.0,baard,0.0324,0.007162401831787992,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,deepfool,0.0,fs,0.0324,0.007162401831787992,0.6890000000000001,0.05547521969312066,0.0528,0.012557866060760484
mnist,dnn,deepfool,0.0,lid,0.0324,0.007162401831787992,0.33819999999999995,0.014237275020171494,0.10880000000000001,0.008467585252006618
mnist,dnn,deepfool,0.0,magnet,0.0324,0.007162401831787992,0.9964000000000001,0.0019493588689617923,0.0028000000000000004,0.00216794833886788
mnist,dnn,deepfool,0.0,rc,0.0324,0.007162401831787992,0.9878,0.01735511451993334,0.0008,0.0008366600265340756
mnist,dnn,fgsm,0.063,baard,0.8958,0.005403702434442557,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,0.063,fs,0.8958,0.005403702434442557,0.9314,0.008792041856133274,0.0528,0.012557866060760484
mnist,dnn,fgsm,0.063,lid,0.8958,0.005403702434442557,0.9134,0.012320714265009155,0.0376,0.02205221077352563
mnist,dnn,fgsm,0.063,magnet,0.8958,0.005403702434442557,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,0.063,rc,0.8958,0.005403702434442557,0.9136,0.006542170893518482,0.0008,0.0008366600265340756
mnist,dnn,fgsm,0.1,baard,0.665,0.021130546609115425,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,0.1,fs,0.665,0.021130546609115425,0.933,0.014983324063771682,0.0528,0.012557866060760484
mnist,dnn,fgsm,0.1,lid,0.665,0.021130546609115425,0.7866000000000001,0.02545191544854727,0.0782,0.0028635642126552717
mnist,dnn,fgsm,0.1,magnet,0.665,0.021130546609115425,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,0.1,rc,0.665,0.021130546609115425,0.7053999999999999,0.0338496676497717,0.0008,0.0008366600265340756
mnist,dnn,fgsm,0.3,baard,0.0698,0.005630275304103698,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,0.3,fs,0.0698,0.005630275304103698,0.9987999999999999,0.0004472135954999604,0.0528,0.012557866060760484
mnist,dnn,fgsm,0.3,lid,0.0698,0.005630275304103698,0.3574,0.027636931812341264,0.045,0.004527692569068711
mnist,dnn,fgsm,0.3,magnet,0.0698,0.005630275304103698,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,0.3,rc,0.0698,0.005630275304103698,0.0728,0.005805170109479995,0.0008,0.0008366600265340756
mnist,dnn,fgsm,0.6,baard,0.0088,0.006906518659932803,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,0.6,fs,0.0088,0.006906518659932803,0.9719999999999999,0.02416609194718911,0.0528,0.012557866060760484
mnist,dnn,fgsm,0.6,lid,0.0088,0.006906518659932803,0.06120000000000001,0.0957141577824305,0.003,0.005196152422706632
mnist,dnn,fgsm,0.6,magnet,0.0088,0.006906518659932803,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,0.6,rc,0.0088,0.006906518659932803,0.0092,0.007049822692805827,0.0008,0.0008366600265340756
mnist,dnn,fgsm,1.0,baard,0.007000000000000001,0.00324037034920393,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,1.0,fs,0.007000000000000001,0.00324037034920393,0.5804,0.08082264534151305,0.0528,0.012557866060760484
mnist,dnn,fgsm,1.0,lid,0.007000000000000001,0.00324037034920393,0.22160000000000002,0.11168392901398125,0.0086,0.007197221686178632
mnist,dnn,fgsm,1.0,magnet,0.007000000000000001,0.00324037034920393,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,1.0,rc,0.007000000000000001,0.00324037034920393,0.0073999999999999995,0.003286335345030996,0.0008,0.0008366600265340756
mnist,dnn,fgsm,1.5,baard,0.007000000000000001,0.00324037034920393,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,1.5,fs,0.007000000000000001,0.00324037034920393,0.5804,0.08082264534151305,0.0528,0.012557866060760484
mnist,dnn,fgsm,1.5,lid,0.007000000000000001,0.00324037034920393,0.2324,0.11109365418420622,0.007400000000000001,0.005504543577809153
mnist,dnn,fgsm,1.5,magnet,0.007000000000000001,0.00324037034920393,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,1.5,rc,0.007000000000000001,0.00324037034920393,0.0073999999999999995,0.003286335345030996,0.0008,0.0008366600265340756
mnist,dnn,fgsm,2.0,baard,0.007000000000000001,0.00324037034920393,1.0,0.0,0.027199999999999995,0.003271085446759224
mnist,dnn,fgsm,2.0,fs,0.007000000000000001,0.00324037034920393,0.5804,0.08082264534151305,0.0528,0.012557866060760484
mnist,dnn,fgsm,2.0,lid,0.007000000000000001,0.00324037034920393,0.20940000000000003,0.11558243811237068,0.0078,0.005718391382198319
mnist,dnn,fgsm,2.0,magnet,0.007000000000000001,0.00324037034920393,1.0,0.0,0.0028000000000000004,0.00216794833886788
mnist,dnn,fgsm,2.0,rc,0.007000000000000001,0.00324037034920393,0.0073999999999999995,0.003286335345030996,0.0008,0.0008366600265340756
mnist,dnn,line,1.0,baard,0.9736,0.006387487769068512,0.9944,0.002792848008753804,0.027199999999999995,0.003271085446759224
mnist,dnn,line,1.0,fs,0.9736,0.006387487769068512,0.9823999999999999,0.005412947441089732,0.0528,0.012557866060760484
mnist,dnn,line,1.0,lid,0.9736,0.006387487769068512,0.9736,0.006387487769068512,0.0,0.0
mnist,dnn,line,1.0,magnet,0.9736,0.006387487769068512,0.9892,0.006534523701081818,0.0028000000000000004,0.00216794833886788
mnist,dnn,line,1.0,rc,0.9736,0.006387487769068512,0.9714,0.007503332592921641,0.0008,0.0008366600265340756
