data,model,attack,adv_param,acc_no_def_mean,acc_no_def_std,acc_on_adv_1_mean,acc_on_adv_1_std,fpr_1_mean,fpr_1_std,acc_on_adv_2_mean,acc_on_adv_2_std,fpr_2_mean,fpr_2_std,acc_on_adv_3_mean,acc_on_adv_3_std,fpr_3_mean,fpr_3_std
breastcancer,dnn,apgd,0.05,0.7369735780910303,0.023839800692111557,0.7659903394347429,0.028393252006938006,0.03934795567711616,0.021149555747898206,0.7659903394347429,0.028393252006938006,0.06001034434392312,0.03451927280870584,0.7970479171049862,0.04066689095362204,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd,0.1,0.3643431341608808,0.043319269945796206,0.5222285048039834,0.09675661077993088,0.03934795567711616,0.021149555747898206,0.5325167438109264,0.07967310332265357,0.06001034434392312,0.03451927280870584,0.571821744161582,0.06389653045145365,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd,0.3,0.00416666666666664,0.005705443307345444,0.7492675678518831,0.2723154133272554,0.03934795567711616,0.021149555747898206,0.9072572585735326,0.16284390872939652,0.06001034434392312,0.03451927280870584,0.9072572585735326,0.16284390872939652,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd,0.6,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd,1.0,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd,1.5,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd,2.0,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd2,1.0,0.01864348832316428,0.004662601125587245,0.17852496668770595,0.07012444064046167,0.03934795567711616,0.021149555747898206,0.23417753699417906,0.04964113230534796,0.06001034434392312,0.03451927280870584,0.23417753699417906,0.04964113230534796,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd2,1.5,0.00416666666666664,0.005705443307345444,0.35919769969843607,0.14143912615023155,0.03934795567711616,0.021149555747898206,0.5635129567290833,0.14772487861273406,0.06001034434392312,0.03451927280870584,0.5635129567290833,0.14772487861273406,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd2,2.0,0.0,0.0,0.7181240795287186,0.2579703018469464,0.03934795567711616,0.021149555747898206,0.9153341749070762,0.13569790013404684,0.06001034434392312,0.03451927280870584,0.9153341749070762,0.13569790013404684,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd2,3.0,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd2,4.0,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,apgd2,5.0,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,cw2,0.0,0.0,0.0,0.37131636159618486,0.10225558410939381,0.03934795567711616,0.021149555747898206,0.38981082123571076,0.08696556875175195,0.06001034434392312,0.03451927280870584,0.6463926292166351,0.07681836556784204,0.08084367767725645,0.04620662121380291
breastcancer,dnn,cw2,5.0,0.0,0.0,0.19529902167052385,0.09367895644403348,0.03934795567711616,0.021149555747898206,0.22412467564345323,0.07431139978663434,0.06001034434392312,0.03451927280870584,0.23245800897678653,0.08402093360922588,0.08084367767725645,0.04620662121380291
breastcancer,dnn,cw2,10.0,0.0,0.0,0.3220163580896276,0.16357792567323648,0.03934795567711616,0.021149555747898206,0.3672544533277229,0.11086777155608879,0.06001034434392312,0.03451927280870584,0.3672544533277229,0.11086777155608879,0.08084367767725645,0.04620662121380291
breastcancer,dnn,fgsm,0.05,0.7369735780910303,0.023839800692111557,0.768052195104846,0.03281977127150563,0.03934795567711616,0.021149555747898206,0.768052195104846,0.03281977127150563,0.06001034434392312,0.03451927280870584,0.7970479171049862,0.04066689095362204,0.08084367767725645,0.04620662121380291
breastcancer,dnn,fgsm,0.1,0.37465328915071183,0.04334210701333103,0.5616408934707904,0.10255027557265808,0.03934795567711616,0.021149555747898206,0.5698672768076303,0.08985733834020142,0.06001034434392312,0.03451927280870584,0.6029437548215163,0.07446810091062694,0.08084367767725645,0.04620662121380291
breastcancer,dnn,fgsm,0.3,0.00416666666666664,0.005705443307345444,0.9363121537274705,0.06949744757779773,0.03934795567711616,0.021149555747898206,0.9610351357037661,0.05345513019637609,0.06001034434392312,0.03451927280870584,0.9610351357037661,0.05345513019637609,0.08084367767725645,0.04620662121380291
breastcancer,dnn,fgsm,0.6,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
breastcancer,dnn,fgsm,1.0,0.0,0.0,1.0,0.0,0.03934795567711616,0.021149555747898206,1.0,0.0,0.06001034434392312,0.03451927280870584,1.0,0.0,0.08084367767725645,0.04620662121380291
