data,model,attack,adv_param,defence,acc_no_def_mean,acc_no_def_std,acc_on_adv_mean,acc_on_adv_std,fpr_mean,fpr_std
breastcancer,dnn,apgd2,1.5,baard,0.0020833333333333333,0.004658474953124561,0.5300095553685391,0.12823577576109124,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,1.5,lid,0.0020833333333333333,0.004658474953124561,0.46459297636580404,0.10829708951520639,0.04128357528578441,0.014813533276760065
breastcancer,dnn,apgd2,1.5,magnet,0.0020833333333333333,0.004658474953124561,0.1036336699628305,0.09496352653121118,0.004166666666666666,0.009316949906249122
breastcancer,dnn,apgd2,1.5,rc,0.0020833333333333333,0.004658474953124561,0.004124149659863944,0.005647724637531306,0.002061855670103093,0.004610449438143896
breastcancer,dnn,apgd2,2.0,baard,0.0,0.0,0.8948834946349674,0.12701219969996125,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,2.0,lid,0.0,0.0,0.8150961673329125,0.10804133241575618,0.008226821656497648,0.004599775963170724
breastcancer,dnn,apgd2,2.0,magnet,0.0,0.0,0.29219221193632083,0.23097513400980965,0.004166666666666666,0.009316949906249122
breastcancer,dnn,apgd2,2.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,apgd2,3.0,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,3.0,lid,0.0,0.0,0.9836524300441825,0.025605797368677363,0.0,0.0
breastcancer,dnn,apgd2,3.0,magnet,0.0,0.0,0.834672838207448,0.2606781736923227,0.004166666666666666,0.009316949906249122
breastcancer,dnn,apgd2,3.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,apgd2,4.0,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,4.0,lid,0.0,0.0,1.0,0.0,0.0,0.0
breastcancer,dnn,apgd2,4.0,magnet,0.0,0.0,1.0,0.0,0.004166666666666666,0.009316949906249122
breastcancer,dnn,apgd2,4.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
