,data,model,attack,adv_param,acc_no_def,acc_on_adv,fpr
0,banknote,svm,fgsm,0.05,0.8469387755102041,0.8520408163265306,0.00510204081632653
1,banknote,svm,fgsm,0.1,0.14285714285714285,0.17857142857142858,0.00510204081632653
2,banknote,svm,fgsm,0.2,0.015306122448979591,0.015306122448979591,0.0
3,banknote,svm,fgsm,0.4,0.0,0.0,0.00510204081632653
4,banknote,svm,fgsm,0.6,0.0,0.0,0.00510204081632653
5,banknote,svm,fgsm,0.8,0.0,0.0,0.00510204081632653
6,banknote,svm,fgsm,1.0,0.0,0.0,0.00510204081632653
7,banknote,svm,fgsm,1.2,0.0,0.0,0.00510204081632653
8,banknote,svm,fgsm,1.4,0.0,0.0,0.00510204081632653
