,data,model,attack,adv_param,acc_no_def,acc_on_adv,fpr
0,banknote,svm,bim,0.05,0.8469387755102041,0.8418367346938775,0.00510204081632653
1,banknote,svm,bim,0.1,0.14285714285714285,0.15816326530612246,0.00510204081632653
2,banknote,svm,bim,0.2,0.015306122448979591,0.015306122448979591,0.00510204081632653
3,banknote,svm,bim,0.4,0.0,0.0,0.00510204081632653
4,banknote,svm,bim,0.6,0.0,0.0,0.00510204081632653
5,banknote,svm,bim,0.8,0.0,0.0,0.00510204081632653
6,banknote,svm,bim,1.0,0.0,0.0,0.00510204081632653
7,banknote,svm,bim,1.2,0.0,0.0,0.00510204081632653
8,banknote,svm,bim,1.4,0.0,0.0,0.00510204081632653
