,Attack,Epsilon,Defence,Accuracy after attack,Score,Block Rate,False Positive Rate
32,apgd1,0.4,fs,5.1020408163265305,5.1020408163265305,0.0,0.0
33,apgd1,0.4,lid,5.1020408163265305,24.489795918367346,20.918367346938776,7.653061224489796
34,apgd1,0.4,rc,5.1020408163265305,56.12244897959183,-100.0,0.0
35,apgd1,1.0,baard_2stage,0.0,100.0,100.0,2.5510204081632653
36,apgd1,1.0,baard_3stage,0.0,100.0,100.0,4.591836734693878
37,apgd1,1.0,fs,0.0,38.775510204081634,38.775510204081634,0.0
38,apgd1,1.0,lid,0.0,98.46938775510205,98.46938775510205,0.0
39,apgd1,1.0,rc,0.0,59.183673469387756,-100.0,0.5102040816326531
40,apgd2,0.05,baard_2stage,92.85714285714286,100.0,10.204081632653061,2.5510204081632653
41,apgd2,0.05,baard_3stage,92.85714285714286,100.0,12.755102040816327,4.591836734693878
42,apgd2,0.05,fs,92.85714285714286,100.0,97.95918367346938,96.42857142857143
43,apgd2,0.05,lid,92.85714285714286,97.44897959183673,13.26530612244898,8.673469387755102
44,apgd2,0.05,rc,92.85714285714286,94.89795918367348,-100.0,0.5102040816326531
45,apgd2,0.2,baard_2stage,9.183673469387756,73.9795918367347,73.46938775510205,2.5510204081632653
46,apgd2,0.2,baard_3stage,9.183673469387756,74.48979591836735,73.9795918367347,4.591836734693878
47,apgd2,0.2,fs,9.183673469387756,9.183673469387756,0.0,0.0
48,apgd2,0.2,lid,9.183673469387756,39.285714285714285,36.224489795918366,6.63265306122449
49,apgd2,0.2,rc,9.183673469387756,57.6530612244898,-100.0,0.5102040816326531
50,apgd2,0.4,baard_2stage,0.0,97.95918367346938,97.95918367346938,2.5510204081632653
51,apgd2,0.4,baard_3stage,0.0,97.95918367346938,97.95918367346938,4.591836734693878
52,apgd2,0.4,fs,0.0,0.0,0.0,0.0
53,apgd2,0.4,lid,0.0,91.3265306122449,91.3265306122449,1.0204081632653061
54,apgd2,0.4,rc,0.0,59.183673469387756,-100.0,0.5102040816326531
55,apgd2,1.0,baard_2stage,0.5102040816326531,100.0,100.0,2.5510204081632653
56,apgd2,1.0,baard_3stage,0.5102040816326531,100.0,100.0,4.591836734693878
57,apgd2,1.0,fs,0.5102040816326531,41.3265306122449,41.3265306122449,0.0
58,apgd2,1.0,lid,0.5102040816326531,100.0,100.0,0.0
59,apgd2,1.0,rc,0.5102040816326531,59.183673469387756,-100.0,0.5102040816326531
60,boundary,0.3,baard_2stage,52.04081632653062,94.89795918367348,85.20408163265306,2.5510204081632653
61,boundary,0.3,baard_3stage,52.04081632653062,97.95918367346938,90.3061224489796,4.591836734693878
62,boundary,0.3,fs,52.04081632653062,67.3469387755102,30.612244897959183,33.6734693877551
63,boundary,0.3,lid,52.04081632653062,75.51020408163265,52.55102040816326,5.612244897959184
64,boundary,0.3,rc,52.04081632653062,70.40816326530613,-100.0,0.5102040816326531
65,cw2,0.0,baard_2stage,1.0204081632653061,86.73469387755102,86.73469387755102,2.5510204081632653
66,cw2,0.0,baard_3stage,1.0204081632653061,95.91836734693877,95.91836734693877,4.591836734693878
67,cw2,0.0,fs,1.0204081632653061,34.183673469387756,34.183673469387756,47.44897959183674
68,cw2,0.0,lid,1.0204081632653061,56.63265306122449,56.63265306122449,5.1020408163265305
69,cw2,0.0,rc,1.0204081632653061,35.204081632653065,-100.0,0.5102040816326531
70,cw2,5.0,baard_2stage,1.0204081632653061,67.3469387755102,67.3469387755102,2.5510204081632653
71,cw2,5.0,baard_3stage,1.0204081632653061,67.3469387755102,67.3469387755102,4.591836734693878
72,cw2,5.0,fs,1.0204081632653061,52.04081632653062,52.04081632653062,47.44897959183674
73,cw2,5.0,lid,1.0204081632653061,34.183673469387756,33.6734693877551,9.693877551020408
74,cw2,5.0,rc,1.0204081632653061,59.693877551020414,-100.0,0.5102040816326531
75,cw2,10.0,baard_2stage,1.0204081632653061,91.3265306122449,91.3265306122449,2.5510204081632653
76,cw2,10.0,baard_3stage,1.0204081632653061,91.3265306122449,91.3265306122449,4.591836734693878
77,cw2,10.0,fs,1.0204081632653061,51.02040816326531,51.02040816326531,46.42857142857143
78,cw2,10.0,lid,1.0204081632653061,79.59183673469387,78.57142857142857,1.0204081632653061
79,cw2,10.0,rc,1.0204081632653061,59.693877551020414,-100.0,0.5102040816326531
80,cwinf,0.0,baard_2stage,0.0,77.55102040816327,77.55102040816327,2.5510204081632653
81,cwinf,0.0,baard_3stage,0.0,79.08163265306123,79.08163265306123,4.591836734693878
82,cwinf,0.0,fs,0.0,37.244897959183675,37.244897959183675,39.285714285714285
83,cwinf,0.0,lid,0.0,46.42857142857143,46.42857142857143,7.653061224489796
84,cwinf,0.0,rc,0.0,53.57142857142857,-100.0,0.5102040816326531
85,cwinf,5.0,baard_2stage,1.0204081632653061,69.89795918367348,69.38775510204081,2.5510204081632653
86,cwinf,5.0,baard_3stage,1.0204081632653061,69.89795918367348,69.38775510204081,4.591836734693878
87,cwinf,5.0,fs,1.0204081632653061,48.97959183673469,47.95918367346938,48.97959183673469
88,cwinf,5.0,lid,1.0204081632653061,52.55102040816326,52.55102040816326,4.591836734693878
89,cwinf,5.0,rc,1.0204081632653061,59.183673469387756,-100.0,0.5102040816326531
90,cwinf,10.0,baard_2stage,59.693877551020414,97.44897959183673,40.30612244897959,2.5510204081632653
91,cwinf,10.0,baard_3stage,59.693877551020414,97.44897959183673,40.816326530612244,4.591836734693878
92,cwinf,10.0,fs,59.693877551020414,59.693877551020414,0.0,0.0
