,Attack,Adv_param,Defence,FPR,Acc_on_adv
0,bim,0.05,baard_2stage,9.67741935483871,92.47311827956989
1,bim,0.05,baard_3stage,10.75268817204301,93.54838709677419
2,bim,0.05,rc,0.0,83.87096774193549
3,bim,0.2,baard_2stage,10.75268817204301,97.84946236559139
4,bim,0.2,baard_3stage,10.75268817204301,97.84946236559139
5,bim,0.2,rc,0.0,4.301075268817205
6,bim,0.4,baard_2stage,11.827956989247312,100.0
7,bim,0.4,baard_3stage,10.75268817204301,100.0
8,bim,0.4,rc,0.0,0.0
9,bim,1.0,baard_2stage,11.827956989247312,100.0
10,bim,1.0,baard_3stage,10.75268817204301,100.0
11,bim,1.0,rc,0.0,0.0
12,boundary,0.3,baard_2stage,8.60215053763441,70.96774193548387
13,boundary,0.3,baard_3stage,11.827956989247312,90.32258064516128
14,boundary,0.3,rc,0.0,34.40860215053764
15,fgsm,0.05,baard_2stage,11.827956989247312,94.6236559139785
16,fgsm,0.05,baard_3stage,9.67741935483871,93.54838709677419
17,fgsm,0.05,rc,0.0,84.94623655913979
18,fgsm,0.2,baard_2stage,9.67741935483871,97.84946236559139
19,fgsm,0.2,baard_3stage,9.67741935483871,97.84946236559139
20,fgsm,0.2,rc,0.0,4.301075268817205
21,fgsm,0.4,baard_2stage,9.67741935483871,100.0
22,fgsm,0.4,baard_3stage,9.67741935483871,100.0
23,fgsm,0.4,rc,0.0,0.0
24,fgsm,1.0,baard_2stage,8.60215053763441,100.0
25,fgsm,1.0,baard_3stage,8.60215053763441,100.0
26,fgsm,1.0,rc,0.0,0.0
