,Attack,Adv_param,Defence,FPR,Acc_on_adv
0,apgd,0.05,baard_2stage,11.827956989247312,90.32258064516128
1,apgd,0.05,baard_3stage,13.978494623655912,91.39784946236558
2,apgd,0.05,fs,59.13978494623656,92.47311827956989
3,apgd,0.05,lid,0.0,82.79569892473118
4,apgd,0.05,rc,1.0752688172043012,82.79569892473118
5,apgd,0.2,baard_2stage,11.827956989247312,89.24731182795699
6,apgd,0.2,baard_3stage,12.903225806451612,91.39784946236558
7,apgd,0.2,fs,68.81720430107528,65.59139784946237
8,apgd,0.2,lid,3.225806451612903,23.655913978494624
9,apgd,0.2,rc,1.0752688172043012,5.376344086021505
10,apgd,0.4,baard_2stage,11.827956989247312,100.0
11,apgd,0.4,baard_3stage,11.827956989247312,100.0
12,apgd,0.4,fs,38.70967741935484,26.881720430107524
13,apgd,0.4,lid,1.0752688172043012,47.31182795698925
14,apgd,0.4,rc,1.0752688172043012,0.0
15,apgd,1.0,baard_2stage,10.75268817204301,100.0
16,apgd,1.0,baard_3stage,13.978494623655912,100.0
17,apgd,1.0,fs,0.0,66.66666666666666
18,apgd,1.0,lid,0.0,33.33333333333333
19,apgd,1.0,rc,0.0,0.0
20,apgd1,0.2,baard_2stage,10.75268817204301,96.7741935483871
21,apgd1,0.2,baard_3stage,15.053763440860216,96.7741935483871
22,apgd1,0.2,fs,59.13978494623656,96.7741935483871
23,apgd1,0.2,lid,0.0,93.54838709677419
24,apgd1,0.2,rc,1.0752688172043012,93.54838709677419
25,apgd1,0.4,baard_2stage,10.75268817204301,93.54838709677419
26,apgd1,0.4,baard_3stage,12.903225806451612,96.7741935483871
27,apgd1,0.4,fs,27.956989247311824,94.6236559139785
28,apgd1,0.4,lid,0.0,91.39784946236558
29,apgd1,0.4,rc,1.0752688172043012,91.39784946236558
30,apgd1,1.0,baard_2stage,11.827956989247312,84.94623655913979
31,apgd1,1.0,baard_3stage,11.827956989247312,91.39784946236558
32,apgd1,1.0,fs,52.68817204301075,87.09677419354838
33,apgd1,1.0,lid,0.0,81.72043010752688
34,apgd1,1.0,rc,1.0752688172043012,82.79569892473118
35,apgd1,2.0,baard_2stage,11.827956989247312,69.89247311827957
36,apgd1,2.0,baard_3stage,10.75268817204301,81.72043010752688
37,apgd1,2.0,lid,3.225806451612903,50.53763440860215
38,apgd1,2.0,rc,1.0752688172043012,51.61290322580645
39,apgd1,3.0,baard_2stage,10.75268817204301,64.51612903225806
40,apgd1,3.0,baard_3stage,13.978494623655912,66.66666666666666
41,apgd1,3.0,lid,3.225806451612903,24.731182795698924
42,apgd1,3.0,rc,1.0752688172043012,17.20430107526882
43,apgd2,0.2,baard_2stage,10.75268817204301,90.32258064516128
44,apgd2,0.2,baard_3stage,12.903225806451612,93.54838709677419
45,apgd2,0.2,fs,59.13978494623656,95.6989247311828
46,apgd2,0.2,lid,0.0,84.94623655913979
47,apgd2,0.2,rc,1.0752688172043012,84.94623655913979
48,apgd2,0.4,baard_2stage,11.827956989247312,75.26881720430107
49,apgd2,0.4,baard_3stage,12.903225806451612,80.64516129032258
50,apgd2,0.4,fs,60.215053763440864,81.72043010752688
51,apgd2,0.4,lid,3.225806451612903,61.29032258064516
52,apgd2,0.4,rc,2.1505376344086025,60.215053763440864
53,apgd2,1.0,baard_2stage,11.827956989247312,54.83870967741935
54,apgd2,1.0,baard_3stage,12.903225806451612,63.44086021505376
55,apgd2,1.0,fs,59.13978494623656,41.935483870967744
56,apgd2,1.0,lid,3.225806451612903,12.903225806451612
57,apgd2,1.0,rc,1.0752688172043012,4.301075268817205
58,apgd2,2.0,baard_2stage,10.75268817204301,92.47311827956989
59,apgd2,2.0,baard_3stage,12.903225806451612,91.39784946236558
60,apgd2,2.0,lid,1.0752688172043012,66.66666666666666
61,apgd2,2.0,rc,1.0752688172043012,0.0
62,apgd2,3.0,baard_2stage,10.75268817204301,100.0
63,apgd2,3.0,baard_3stage,11.827956989247312,100.0
64,apgd2,3.0,lid,0.0,62.365591397849464
65,apgd2,3.0,rc,1.0752688172043012,0.0
66,boundary,0.3,baard_2stage,10.75268817204301,88.17204301075269
67,boundary,0.3,baard_3stage,12.903225806451612,97.84946236559139
68,boundary,0.3,fs,60.215053763440864,81.72043010752688
69,boundary,0.3,lid,3.225806451612903,59.13978494623656
70,boundary,0.3,rc,1.0752688172043012,68.81720430107528
71,cw2,0.0,baard_2stage,9.67741935483871,70.96774193548387
72,cw2,0.0,baard_3stage,13.978494623655912,96.7741935483871
73,cw2,0.0,fs,52.68817204301075,51.61290322580645
74,cw2,0.0,lid,3.225806451612903,22.58064516129032
75,cw2,0.0,rc,1.0752688172043012,74.19354838709677
76,cw2,10.0,baard_2stage,12.903225806451612,81.72043010752688
77,cw2,10.0,baard_3stage,13.978494623655912,82.79569892473118
78,cw2,10.0,fs,30.107526881720432,88.17204301075269
79,cw2,10.0,lid,0.0,66.66666666666666
80,cw2,10.0,rc,1.0752688172043012,7.526881720430108
81,cw2,5.0,baard_2stage,9.67741935483871,56.98924731182796
82,cw2,5.0,baard_3stage,12.903225806451612,48.38709677419355
83,cw2,5.0,fs,68.81720430107528,60.215053763440864
84,cw2,5.0,lid,1.0752688172043012,10.75268817204301
85,cw2,5.0,rc,1.0752688172043012,7.526881720430108
86,cwinf,0.0,baard_2stage,10.75268817204301,75.26881720430107
87,cwinf,0.0,baard_3stage,13.978494623655912,89.24731182795699
88,cwinf,0.0,fs,59.13978494623656,64.51612903225806
89,cwinf,0.0,lid,3.225806451612903,3.225806451612903
90,cwinf,0.0,rc,1.0752688172043012,12.903225806451612
91,cwinf,5.0,baard_2stage,10.75268817204301,68.81720430107528
92,cwinf,5.0,baard_3stage,12.903225806451612,65.59139784946237
93,cwinf,5.0,fs,59.13978494623656,60.215053763440864
94,cwinf,5.0,lid,3.225806451612903,22.58064516129032
95,cwinf,5.0,rc,2.1505376344086025,7.526881720430108
96,deepfool,1e-06,baard_2stage,11.827956989247312,86.02150537634408
97,deepfool,1e-06,baard_3stage,13.978494623655912,89.24731182795699
98,deepfool,1e-06,fs,0.0,17.20430107526882
99,deepfool,1e-06,lid,0.0,68.81720430107528
100,deepfool,1e-06,rc,1.0752688172043012,3.225806451612903
101,fgsm,0.05,baard_2stage,10.75268817204301,93.54838709677419
102,fgsm,0.05,baard_3stage,12.903225806451612,90.32258064516128
