,Attack,Adv_param,Defence,FPR,Acc_on_adv
0,apgd,0.05,baard_2stage,3.061224489795918,93.36734693877551
1,apgd,0.05,baard_3stage,5.612244897959184,98.9795918367347
2,apgd,0.05,lid,1.530612244897959,92.85714285714286
3,apgd,0.05,rc,0.0,79.59183673469387
4,apgd,0.2,baard_2stage,3.061224489795918,96.93877551020408
5,apgd,0.2,baard_3stage,5.612244897959184,95.40816326530613
6,apgd,0.2,lid,1.0204081632653061,72.44897959183673
7,apgd,0.2,rc,0.0,1.0204081632653061
8,apgd,0.4,baard_2stage,2.0408163265306123,100.0
9,apgd,0.4,baard_3stage,2.0408163265306123,100.0
10,apgd,0.4,lid,0.0,98.9795918367347
11,apgd,0.4,rc,0.0,0.0
12,apgd,1.0,baard_2stage,2.0408163265306123,100.0
13,apgd,1.0,baard_3stage,2.0408163265306123,100.0
14,apgd,1.0,lid,0.0,93.36734693877551
15,apgd,1.0,rc,0.0,0.0
16,apgd2,0.2,baard_2stage,2.0408163265306123,68.87755102040816
17,apgd2,0.2,baard_3stage,2.0408163265306123,69.38775510204081
18,apgd2,0.2,lid,6.63265306122449,39.285714285714285
19,apgd2,0.2,rc,0.0,9.183673469387756
20,apgd2,0.4,baard_2stage,2.0408163265306123,91.3265306122449
21,apgd2,0.4,baard_3stage,2.0408163265306123,91.3265306122449
22,apgd2,0.4,lid,1.0204081632653061,91.3265306122449
23,apgd2,0.4,rc,0.0,0.0
24,apgd2,1.0,baard_2stage,2.0408163265306123,100.0
25,apgd2,1.0,baard_3stage,2.0408163265306123,100.0
26,apgd2,1.0,lid,0.0,100.0
27,apgd2,1.0,rc,0.0,0.5102040816326531
28,apgd2,2.0,baard_2stage,2.0408163265306123,100.0
29,apgd2,2.0,baard_3stage,2.0408163265306123,100.0
30,apgd2,2.0,lid,0.0,96.93877551020408
31,apgd2,2.0,rc,0.0,0.0
32,apgd2,3.0,baard_2stage,2.0408163265306123,100.0
33,apgd2,3.0,baard_3stage,2.0408163265306123,100.0
34,apgd2,3.0,lid,0.0,100.0
35,apgd2,3.0,rc,0.0,0.0
36,boundary,0.3,baard_2stage,2.0408163265306123,88.77551020408163
37,boundary,0.3,baard_3stage,2.0408163265306123,91.3265306122449
38,boundary,0.3,lid,5.612244897959184,75.51020408163265
39,boundary,0.3,rc,0.0,50.51020408163265
40,cw2,0.0,baard_2stage,2.0408163265306123,77.55102040816327
41,cw2,0.0,baard_3stage,2.0408163265306123,83.16326530612244
42,cw2,0.0,lid,5.612244897959184,63.26530612244898
43,cw2,0.0,rc,0.0,55.10204081632652
44,cw2,5.0,baard_2stage,2.0408163265306123,56.63265306122449
45,cw2,5.0,baard_3stage,2.0408163265306123,59.183673469387756
46,cw2,5.0,lid,9.693877551020408,34.183673469387756
47,cw2,5.0,rc,0.0,1.0204081632653061
48,cw2,10.0,baard_2stage,2.0408163265306123,89.79591836734694
49,cw2,10.0,baard_3stage,2.0408163265306123,89.79591836734694
50,cw2,10.0,lid,1.0204081632653061,79.59183673469387
51,cw2,10.0,rc,0.0,1.0204081632653061
52,deepfool,1e-06,baard_2stage,3.061224489795918,94.89795918367348
53,deepfool,1e-06,baard_3stage,5.612244897959184,96.42857142857143
54,deepfool,1e-06,lid,0.5102040816326531,87.75510204081633
55,deepfool,1e-06,rc,0.0,1.530612244897959
56,fgsm,0.05,baard_2stage,2.0408163265306123,96.42857142857143
57,fgsm,0.05,baard_3stage,2.0408163265306123,98.46938775510205
58,fgsm,0.05,lid,5.1020408163265305,92.3469387755102
59,fgsm,0.05,rc,0.0,76.0204081632653
60,fgsm,0.2,baard_2stage,2.0408163265306123,94.89795918367348
61,fgsm,0.2,baard_3stage,2.0408163265306123,94.89795918367348
62,fgsm,0.2,lid,4.591836734693878,78.57142857142857
63,fgsm,0.2,rc,0.0,1.0204081632653061
64,fgsm,0.4,baard_2stage,2.5510204081632653,100.0
65,fgsm,0.4,baard_3stage,2.0408163265306123,100.0
66,fgsm,0.4,lid,0.0,98.46938775510205
67,fgsm,0.4,rc,0.0,0.0
68,fgsm,1.0,baard_2stage,2.0408163265306123,100.0
69,fgsm,1.0,baard_3stage,2.0408163265306123,100.0
70,fgsm,1.0,lid,0.0,97.44897959183673
71,fgsm,1.0,rc,0.0,0.0
