,Attack,Epsilon,Without Defence,Defence,False Positive Rate,Score
29,apgd1,0.4,91.39784946236558,rc,0.0,91.39784946236558
30,apgd1,1.0,81.72043010752688,baard_2stage,13.978494623655912,25.806451612903224
31,apgd1,1.0,81.72043010752688,baard_3stage,17.20430107526882,30.107526881720432
32,apgd1,1.0,81.72043010752688,fs,52.68817204301075,50.53763440860215
33,apgd1,1.0,81.72043010752688,lid,0.0,0.0
34,apgd1,1.0,81.72043010752688,rc,1.0752688172043012,82.79569892473118
35,apgd1,2.0,49.46236559139785,baard_2stage,13.978494623655912,56.98924731182796
36,apgd1,2.0,49.46236559139785,baard_3stage,17.20430107526882,63.44086021505376
37,apgd1,2.0,49.46236559139785,lid,3.225806451612903,11.827956989247312
38,apgd1,2.0,49.46236559139785,rc,0.0,51.61290322580645
39,apgd1,3.0,12.903225806451612,baard_2stage,13.978494623655912,68.81720430107528
40,apgd1,3.0,12.903225806451612,baard_3stage,17.20430107526882,72.04301075268818
41,apgd1,3.0,12.903225806451612,lid,3.225806451612903,13.978494623655912
42,apgd1,3.0,12.903225806451612,rc,1.0752688172043012,15.053763440860216
43,apgd2,0.2,84.94623655913979,baard_2stage,13.978494623655912,21.50537634408602
44,apgd2,0.2,84.94623655913979,baard_3stage,17.20430107526882,27.956989247311824
45,apgd2,0.2,84.94623655913979,fs,59.13978494623656,55.91397849462365
46,apgd2,0.2,84.94623655913979,lid,0.0,0.0
47,apgd2,0.2,84.94623655913979,rc,1.0752688172043012,84.94623655913979
48,apgd2,0.4,59.13978494623656,baard_2stage,13.978494623655912,51.61290322580645
49,apgd2,0.4,59.13978494623656,baard_3stage,17.20430107526882,59.13978494623656
50,apgd2,0.4,59.13978494623656,fs,60.215053763440864,53.76344086021505
51,apgd2,0.4,59.13978494623656,lid,3.225806451612903,8.60215053763441
52,apgd2,0.4,59.13978494623656,rc,1.0752688172043012,60.215053763440864
53,apgd2,1.0,4.301075268817205,baard_2stage,13.978494623655912,67.74193548387096
54,apgd2,1.0,4.301075268817205,baard_3stage,17.20430107526882,67.74193548387096
55,apgd2,1.0,4.301075268817205,fs,59.13978494623656,40.86021505376344
56,apgd2,1.0,4.301075268817205,lid,3.225806451612903,10.75268817204301
57,apgd2,1.0,4.301075268817205,rc,1.0752688172043012,4.301075268817205
58,apgd2,2.0,0.0,baard_2stage,13.978494623655912,96.7741935483871
59,apgd2,2.0,0.0,baard_3stage,17.20430107526882,96.7741935483871
60,apgd2,2.0,0.0,lid,1.0752688172043012,66.66666666666666
61,apgd2,2.0,0.0,rc,1.0752688172043012,0.0
62,apgd2,3.0,0.0,baard_2stage,13.978494623655912,100.0
63,apgd2,3.0,0.0,baard_3stage,17.20430107526882,100.0
64,apgd2,3.0,0.0,lid,0.0,62.365591397849464
65,apgd2,3.0,0.0,rc,0.0,0.0
66,boundary,0.3,49.46236559139785,baard_2stage,13.978494623655912,68.81720430107528
67,boundary,0.3,49.46236559139785,baard_3stage,17.20430107526882,79.56989247311827
68,boundary,0.3,49.46236559139785,fs,60.215053763440864,67.74193548387096
69,boundary,0.3,49.46236559139785,lid,3.225806451612903,17.20430107526882
70,boundary,0.3,49.46236559139785,rc,0.0,69.89247311827957
71,cw2,0.0,7.526881720430108,baard_2stage,13.978494623655912,75.26881720430107
72,cw2,0.0,7.526881720430108,baard_3stage,17.20430107526882,97.84946236559139
73,cw2,0.0,7.526881720430108,fs,52.68817204301075,46.236559139784944
74,cw2,0.0,7.526881720430108,lid,3.225806451612903,17.20430107526882
75,cw2,0.0,7.526881720430108,rc,1.0752688172043012,80.64516129032258
76,cw2,10.0,7.526881720430108,baard_2stage,13.978494623655912,93.54838709677419
77,cw2,10.0,7.526881720430108,baard_3stage,17.20430107526882,93.54838709677419
78,cw2,10.0,7.526881720430108,fs,30.107526881720432,84.94623655913979
79,cw2,10.0,7.526881720430108,lid,0.0,59.13978494623656
80,cw2,10.0,7.526881720430108,rc,0.0,7.526881720430108
81,cw2,5.0,7.526881720430108,baard_2stage,13.978494623655912,63.44086021505376
82,cw2,5.0,7.526881720430108,baard_3stage,17.20430107526882,63.44086021505376
83,cw2,5.0,7.526881720430108,fs,68.81720430107528,55.91397849462365
84,cw2,5.0,7.526881720430108,lid,1.0752688172043012,4.301075268817205
85,cw2,5.0,7.526881720430108,rc,0.0,7.526881720430108
86,cwinf,0.0,1.0752688172043012,baard_2stage,13.978494623655912,80.64516129032258
87,cwinf,0.0,1.0752688172043012,baard_3stage,17.20430107526882,94.6236559139785
