,data,model,attack,adv_param,acc_no_def,acc_on_adv,fpr
0,banknote,svm,bim,0.05,0.8461538461538461,0.8358974358974359,0.005128205128205128
1,banknote,svm,bim,0.1,0.19487179487179487,0.2358974358974359,0.0
2,banknote,svm,bim,0.2,0.010256410256410256,0.02564102564102564,0.0
3,banknote,svm,bim,0.4,0.0,0.0,0.005128205128205128
4,banknote,svm,bim,0.6,0.0,0.0,0.0
5,banknote,svm,bim,0.8,0.0,0.0,0.0
6,banknote,svm,bim,1.0,0.0,0.0,0.0
7,banknote,svm,bim,1.2,0.0,0.0,0.0
8,banknote,svm,bim,1.4,0.0,0.0,0.0
