,data,model,attack,adv_param,acc_no_def,acc_on_adv,fpr
0,breastcancer,svm,bim,0.05,0.78125,0.7604166666666666,0.020833333333333332
1,breastcancer,svm,bim,0.1,0.3333333333333333,0.3229166666666667,0.020833333333333332
2,breastcancer,svm,bim,0.2,0.03125,0.03125,0.020833333333333332
3,breastcancer,svm,bim,0.4,0.0,0.0,0.020833333333333332
4,breastcancer,svm,bim,0.6,0.0,0.0,0.020833333333333332
5,breastcancer,svm,bim,0.8,0.0,0.0,0.020833333333333332
6,breastcancer,svm,bim,1.0,0.0,0.0,0.020833333333333332
7,breastcancer,svm,bim,1.2,0.0,0.0,0.020833333333333332
8,breastcancer,svm,bim,1.4,0.0,0.0,0.020833333333333332
